time,x_cart,y_cart,z_cart,lat,long,height,clock_offset,integer_ambiguity,noise,visibility,distance
78865,5499494.590644207,16366367.502629973,20051775.98747591,[[49.31559533]],[[71.42640861]],[[20094984.73941519]],-7.686815979468361e-05,100,2.0873985295892292,True,25018.84570293812
78866,5497010.040466688,16365697.573155968,20053008.55062029,[[49.3196761]],[[71.43351658]],[[20094989.6876138]],-7.686816297791507e-05,100,0.024000186747537178,True,25019.461622207986
78867,5494525.303553829,16365027.741038356,20054240.68233861,[[49.32375577]],[[71.44062641]],[[20094994.63750128]],-7.686816616114652e-05,100,-0.6202702519075276,True,25020.077506041307
78868,5492040.379960047,16364358.006315358,20055472.38260454,[[49.32783434]],[[71.44773812]],[[20094999.58907741]],-7.686816934437798e-05,100,1.0435106270924173,True,25020.69335442293
78869,5489555.269739933,16363688.36902519,20056703.651391722,[[49.3319118]],[[71.45485168]],[[20095004.542342]],-7.686817252760944e-05,100,1.2638553581269358,True,25021.30916733767
78870,5487069.9729478685,16363018.82920603,20057934.48867388,[[49.33598817]],[[71.46196711]],[[20095009.49729484]],-7.68681757108409e-05,100,-0.4965178125716094,True,25021.9249447704
78871,5484584.489638457,16362349.38689609,20059164.89442468,[[49.34006343]],[[71.46908441]],[[20095014.45393574]],-7.686817889407235e-05,100,0.3644880271721822,True,25022.540686705957
78872,5482098.819866155,16361680.042133542,20060394.868617848,[[49.34413759]],[[71.47620357]],[[20095019.41226449]],-7.68681820773038e-05,100,-0.06357388360999866,True,25023.1563931292
78873,5479612.96368564,16361010.794956563,20061624.411227014,[[49.34821064]],[[71.4833246]],[[20095024.37228086]],-7.686818526053526e-05,100,-1.3807192838047149,True,25023.772064024928
78874,5477126.921151283,16360341.64540331,20062853.522225972,[[49.35228259]],[[71.49044749]],[[20095029.33398468]],-7.686818844376672e-05,100,-1.3229915777911063,True,25024.38769937804
78875,5474640.69231768,16359672.593511937,20064082.20158844,[[49.35635344]],[[71.49757225]],[[20095034.29737572]],-7.686819162699817e-05,100,-0.20528695753767429,True,25025.003299173393
78876,5472154.277239483,16359003.639320582,20065310.449288107,[[49.36042318]],[[71.50469887]],[[20095039.26245379]],-7.686819481022963e-05,100,1.1500079067367635,True,25025.618863395794
78877,5469667.675971145,16358334.782867383,20066538.265298773,[[49.36449182]],[[71.51182736]],[[20095044.22921867]],-7.686819799346109e-05,100,0.8503152025495199,True,25026.23439203016
78878,5467180.888567324,16357666.024190474,20067765.649594136,[[49.36855935]],[[71.51895771]],[[20095049.19767016]],-7.686820117669254e-05,100,-0.9162879390122669,True,25026.849885061303
78879,5464693.915082536,16356997.363327952,20068992.60214801,[[49.37262578]],[[71.52608993]],[[20095054.16780807]],-7.6868204359924e-05,100,-1.1224726381606993,True,25027.465342474123
78880,5462206.755571496,16356328.80031794,20070219.122934125,[[49.3766911]],[[71.53322402]],[[20095059.1396322]],-7.686820754315546e-05,100,-0.8736920176347991,True,25028.080764253453
78881,5459719.410088648,16355660.335198509,20071445.211926308,[[49.38075532]],[[71.54035997]],[[20095064.1131423]],-7.686821072638691e-05,100,-0.957643182308247,True,25028.6961503842
78882,5457231.878688712,16354991.968007766,20072670.869098306,[[49.38481843]],[[71.54749779]],[[20095069.08833819]],-7.686821390961837e-05,100,-0.8817605143872111,True,25029.311500851185
78883,5454744.16142622,16354323.698783789,20073896.09442397,[[49.38888044]],[[71.55463747]],[[20095074.06521969]],-7.686821709284982e-05,100,-2.025607263326022,True,25029.926815639345
78884,5452256.258355934,16353655.527564636,20075120.88787706,[[49.39294133]],[[71.56177902]],[[20095079.04378657]],-7.686822027608128e-05,100,-2.4427045118815047,True,25030.542094733497
78885,5449768.169532316,16352987.454388363,20076345.249431442,[[49.39700112]],[[71.56892243]],[[20095084.02403862]],-7.686822345931274e-05,100,-2.5598362124759224,True,25031.15733811855
78886,5447279.895010208,16352319.479293032,20077569.179060895,[[49.4010598]],[[71.57606771]],[[20095089.00597566]],-7.686822664254419e-05,100,-1.550517418123453,True,25031.77254577938
78887,5444791.434844083,16351651.602316665,20078792.6767393,[[49.40511738]],[[71.58321486]],[[20095093.98959745]],-7.686822982577565e-05,100,1.166426708286442,True,25032.387717700854
78888,5442302.789088742,16350983.823497305,20080015.742440477,[[49.40917384]],[[71.59036388]],[[20095098.9749038]],-7.68682330090071e-05,100,3.6055906836637797,True,25033.00285386787
78889,5439813.957798724,16350316.142872958,20081238.376138326,[[49.4132292]],[[71.59751476]],[[20095103.96189453]],-7.686823619223856e-05,100,2.0199916573543306,True,25033.61795426533
78890,5437324.94102886,16349648.560481653,20082460.57780666,[[49.41728345]],[[71.6046675]],[[20095108.9505694]],-7.686823937547002e-05,100,0.2488229658781168,True,25034.233018878094
78891,5434835.73883367,16348981.076361367,20083682.347419403,[[49.42133658]],[[71.61182212]],[[20095113.94092822]],-7.686824255870147e-05,100,-0.7758102274451982,True,25034.848047691085
78892,5432346.351267998,16348313.690550117,20084903.684950393,[[49.42538861]],[[71.61897859]],[[20095118.93297078]],-7.686824574193293e-05,100,-0.4312419773493779,True,25035.46304068916
78893,5429856.7783865,16347646.403085873,20086124.59037356,[[49.42943953]],[[71.62613694]],[[20095123.92669689]],-7.686824892516439e-05,100,0.14047536851303066,True,25036.077997857254
78894,5427367.020243842,16346979.2140066,20087345.06366281,[[49.43348934]],[[71.63329715]],[[20095128.92210632]],-7.686825210839584e-05,100,2.067069906496678,True,25036.692919180245
78895,5424877.076894816,16346312.123350274,20088565.104792032,[[49.43753804]],[[71.64045923]],[[20095133.91919888]],-7.68682552916273e-05,100,-0.9916167572207831,True,25037.307804643046
78896,5422386.948394063,16345645.13115484,20089784.71373518,[[49.44158562]],[[71.64762318]],[[20095138.91797436]],-7.686825847485875e-05,100,0.0029539558306526073,True,25037.922654230555
78897,5419896.634796414,16344978.237458248,20091003.89046618,[[49.4456321]],[[71.65478899]],[[20095143.91843258]],-7.686826165809021e-05,100,0.09735975070952729,True,25038.53746792769
78898,5417406.136156573,16344311.44229842,20092222.634958953,[[49.44967746]],[[71.66195667]],[[20095148.92057329]],-7.686826484132167e-05,100,-0.08823228845867206,True,25039.15224571934
78899,5414915.452529311,16343644.745713295,20093440.94718747,[[49.45372171]],[[71.66912622]],[[20095153.92439631]],-7.686826802455312e-05,100,-2.0087508827906198,True,25039.766987590432
78900,5412424.583969367,16342978.147740781,20094658.82712569,[[49.45776485]],[[71.67629763]],[[20095158.92990144]],-7.686827120778458e-05,100,-0.2757616362998989,True,25040.38169352588
78901,5409933.530531561,16342311.648418788,20095876.274747565,[[49.46180687]],[[71.68347091]],[[20095163.93708846]],-7.686827439101604e-05,100,-1.3523703664527895,True,25040.996363510585
78902,5407442.292270587,16341645.247785214,20097093.29002711,[[49.46584779]],[[71.69064606]],[[20095168.94595717]],-7.686827757424749e-05,100,2.287971163943772,True,25041.610997529497
78903,5404950.869241372,16340978.945877934,20098309.872938275,[[49.46988759]],[[71.69782307]],[[20095173.95650736]],-7.686828075747895e-05,100,0.5709815467045338,True,25042.2255955675
78904,5402459.261498558,16340312.742734836,20099526.023455113,[[49.47392627]],[[71.70500196]],[[20095178.96873885]],-7.68682839407104e-05,100,1.1164484609335483,True,25042.840157609557
78905,5399967.469097076,16339646.638393793,20100741.74155157,[[49.47796384]],[[71.71218271]],[[20095183.9826514]],-7.686828712394186e-05,100,-0.8849231808756156,True,25043.45468364056
78906,5397475.492091669,16338980.632892651,20101957.027201716,[[49.4820003]],[[71.71936532]],[[20095188.99824484]],-7.686829030717332e-05,100,-0.4491901986456327,True,25044.069173645465
78907,5394983.330537247,16338314.72626926,20103171.880379535,[[49.48603564]],[[71.72654981]],[[20095194.01551893]],-7.686829349040477e-05,100,2.0420280273986005,True,25044.683627609178
78908,5392490.98448852,16337648.918561462,20104386.3010591,[[49.49006987]],[[71.73373616]],[[20095199.03447348]],-7.686829667363623e-05,100,1.0240711113258083,True,25045.298045516654
78909,5389998.4540003985,16336983.209807089,20105600.28921444,[[49.49410298]],[[71.74092438]],[[20095204.05510829]],-7.686829985686769e-05,100,0.4215607659495112,True,25045.91242735282
78910,5387505.739127728,16336317.600043967,20106813.84481961,[[49.49813497]],[[71.74811446]],[[20095209.07742315]],-7.686830304009914e-05,100,1.3436651895216314,True,25046.52677310262
78911,5385012.839925376,16335652.089309886,20108026.967848677,[[49.50216585]],[[71.75530642]],[[20095214.10141785]],-7.68683062233306e-05,100,1.9611817418217397,True,25047.14108275098
78912,5382519.756448249,16334986.677642671,20109239.658275697,[[49.50619562]],[[71.76250024]],[[20095219.12709218]],-7.686830940656205e-05,100,1.5175295165057494,True,25047.755356282847
78913,5380026.488751069,16334321.365080092,20110451.916074812,[[49.51022426]],[[71.76969593]],[[20095224.15444596]],-7.686831258979351e-05,100,1.0495157179731134,True,25048.3695936832
78914,5377533.036888894,16333656.151659954,20111663.741220042,[[49.51425179]],[[71.77689349]],[[20095229.18347897]],-7.686831577302497e-05,100,1.1458152117343012,True,25048.98379493694
78915,5375039.400916483,16332991.037420012,20112875.133685555,[[49.5182782]],[[71.78409291]],[[20095234.214191]],-7.686831895625642e-05,100,-0.3294640057708485,True,25049.59796002906
78916,5372545.580888836,16332326.022398032,20114086.093445413,[[49.5223035]],[[71.79129421]],[[20095239.24658185]],-7.686832213948788e-05,100,0.1956766949129737,True,25050.212088944478
78917,5370051.5768608255,16331661.10663177,20115296.62047376,[[49.52632767]],[[71.79849737]],[[20095244.2806513]],-7.686832532271934e-05,100,0.6806658350865321,True,25050.826181668162
78918,5367557.388887354,16330996.290158972,20116506.714744728,[[49.53035073]],[[71.8057024]],[[20095249.31639918]],-7.686832850595079e-05,100,0.31822757251340295,True,25051.440238185078
78919,5365063.017023333,16330331.573017374,20117716.376232456,[[49.53437266]],[[71.81290929]],[[20095254.35382525]],-7.686833168918225e-05,100,0.5030345061486255,True,25052.054258480188
78920,5362568.4613237595,16329666.955244692,20118925.604911093,[[49.53839348]],[[71.82011806]],[[20095259.39292931]],-7.68683348724137e-05,100,-0.14116856625132965,True,25052.668242538442
78921,5360073.721843524,16329002.436878644,20120134.400754794,[[49.54241318]],[[71.82732869]],[[20095264.43371117]],-7.686833805564516e-05,100,-2.730590790489792,True,25053.28219034481
78922,5357578.7986376,16328338.017956939,20121342.76373773,[[49.54643176]],[[71.83454119]],[[20095269.47617061]],-7.686834123887662e-05,100,0.6765903000420064,True,25053.896101884256
78923,5355083.691760902,16327673.698517272,20122550.69383409,[[49.55044922]],[[71.84175556]],[[20095274.52030744]],-7.686834442210807e-05,100,0.10807110237116777,True,25054.509977141766
78924,5352588.4012684915,16327009.47859733,20123758.191018037,[[49.55446556]],[[71.8489718]],[[20095279.56612145]],-7.686834760533953e-05,100,0.12699787359057696,True,25055.123816102292
78925,5350092.927215215,16326345.358234787,20124965.255263805,[[49.55848077]],[[71.85618991]],[[20095284.61361242]],-7.686835078857098e-05,100,2.2010592890208907,True,25055.737618750834
78926,5347597.2696562065,16325681.337467315,20126171.886545558,[[49.56249487]],[[71.86340988]],[[20095289.66278016]],-7.686835397180244e-05,100,0.3566792085657947,True,25056.351385072336
78927,5345101.428646345,16325017.416332567,20127378.08483755,[[49.56650784]],[[71.87063172]],[[20095294.71362446]],-7.68683571550339e-05,100,-0.8049228839111736,True,25056.965115051815
78928,5342605.404240681,16324353.594868198,20128583.850113977,[[49.57051969]],[[71.87785544]],[[20095299.7661451]],-7.686836033826535e-05,100,0.6879218658288984,True,25057.578808674225
78929,5340109.196494223,16323689.873111844,20129789.182349093,[[49.57453042]],[[71.88508102]],[[20095304.82034191]],-7.686836352149681e-05,100,0.0855611240908805,True,25058.19246592456
78930,5337612.805461995,16323026.251101127,20130994.081517134,[[49.57854003]],[[71.89230846]],[[20095309.87621466]],-7.686836670472827e-05,100,1.1160446920174816,True,25058.80608678781
78931,5335116.231198997,16322362.728873674,20132198.547592353,[[49.58254851]],[[71.89953778]],[[20095314.93376313]],-7.686836988795972e-05,100,-0.596723244082866,True,25059.419671248965
78932,5332619.473760269,16321699.3064671,20133402.58054902,[[49.58655588]],[[71.90676897]],[[20095319.99298715]],-7.686837307119118e-05,100,-0.8149705549851474,True,25060.03321929301
78933,5330122.533200899,16321035.983918997,20134606.1803614,[[49.59056211]],[[71.91400202]],[[20095325.05388649]],-7.686837625442263e-05,100,-0.539978846617138,True,25060.64673090495
78934,5327625.409575856,16320372.76126695,20135809.34700379,[[49.59456723]],[[71.92123694]],[[20095330.11646095]],-7.686837943765409e-05,100,-1.7291527483829263,True,25061.26020606978
78935,5325128.102940305,16319709.638548553,20137012.08045046,[[49.59857121]],[[71.92847374]],[[20095335.18071034]],-7.686838262088555e-05,100,-0.43766225817937826,True,25061.873644772484
78936,5322630.613349185,16319046.615801377,20138214.38067574,[[49.60257408]],[[71.9357124]],[[20095340.24663443]],-7.6868385804117e-05,100,1.5896627962336685,True,25062.487046998103
78937,5320132.940857758,16318383.693062976,20139416.24765389,[[49.60657582]],[[71.94295293]],[[20095345.31423302]],-7.686838898734846e-05,100,-0.7267904905821375,True,25063.100412731583
78938,5317635.085520932,16317720.870370911,20140617.68135929,[[49.61057643]],[[71.95019533]],[[20095350.38350593]],-7.686839217057992e-05,100,-1.3568936819111201,True,25063.71374195799
78939,5315137.047393907,16317058.14776272,20141818.681766223,[[49.61457592]],[[71.95743959]],[[20095355.45445291]],-7.686839535381137e-05,100,-0.5280300051825534,True,25064.32703466229
78940,5312638.826531671,16316395.525275927,20143019.24884908,[[49.61857428]],[[71.96468573]],[[20095360.5270738]],-7.686839853704283e-05,100,0.22030172142612886,True,25064.940290829523
78941,5310140.422989518,16315733.00294808,20144219.38258213,[[49.62257151]],[[71.97193373]],[[20095365.60136836]],-7.686840172027428e-05,100,-0.746024805907485,True,25065.55351044467
78942,5307641.836822396,16315070.58081667,20145419.08293981,[[49.62656762]],[[71.97918361]],[[20095370.67733641]],-7.686840490350574e-05,100,0.07167821654620415,True,25066.16669349279
78943,5305143.0680855615,16314408.258919224,20146618.349896442,[[49.6305626]],[[71.98643535]],[[20095375.75497773]],-7.68684080867372e-05,100,0.2513567314349829,True,25066.779839958876
78944,5302644.116834038,16313746.037293203,20147817.183426417,[[49.63455646]],[[71.99368897]],[[20095380.83429211]],-7.686841126996865e-05,100,0.0017268592405549745,True,25067.392949827947
78945,5300144.983123067,16313083.915976137,20149015.583504107,[[49.63854918]],[[72.00094445]],[[20095385.91527935]],-7.686841445320011e-05,100,-0.08936408018537059,True,25068.006023085032
78946,5297645.667007709,16312421.895005466,20150213.550103948,[[49.64254078]],[[72.0082018]],[[20095390.99793926]],-7.686841763643156e-05,100,1.7636753604997506,True,25068.619059715184
78947,5295146.168543273,16311759.974418677,20151411.08320028,[[49.64653125]],[[72.01546102]],[[20095396.08227161]],-7.686842081966302e-05,100,0.17664260865688225,True,25069.23205970338
78948,5292646.487784801,16311098.15425321,20152608.18276756,[[49.65052059]],[[72.02272211]],[[20095401.16827621]],-7.686842400289448e-05,100,-0.7908973785312344,True,25069.84502303467
78949,5290146.62478745,16310436.434546525,20153804.84878023,[[49.6545088]],[[72.02998507]],[[20095406.25595285]],-7.686842718612593e-05,100,0.7546161050441595,True,25070.457949694126
78950,5287646.579606498,16309774.815336052,20155001.08121267,[[49.65849588]],[[72.0372499]],[[20095411.34530132]],-7.686843036935739e-05,100,-0.06001098512481768,True,25071.070839666736
78951,5285146.352297059,16309113.29665922,20156196.880039383,[[49.66248183]],[[72.0445166]],[[20095416.43632142]],-7.686843355258885e-05,100,0.07144502264481836,True,25071.68369293757
78952,5282645.942914465,16308451.878553454,20157392.245234758,[[49.66646666]],[[72.05178516]],[[20095421.52901295]],-7.68684367358203e-05,100,1.013424297014478,True,25072.296509491636
